Employee_ID,Name,Department,Salary,Working_Hours_per_Week,Performance_Rating,Joining_Date,Age,Gender,Experience_Years,Job_Level,Bonus,Leave_Days_Taken,Remote_Work_Percentage,Customer_Satisfaction_Score
9327,Employee_5147,Support,115811,44,1.6,30-10-2025,22,Non-Binary,20,Mid,3575,7,23,1.5
9916,Employee_5148,Marketing,55363,50,2.7,23-03-2028,28,Female,20,Lead,13780,12,84,4.9
4668,Employee_5149,Sales,116994,42,2.1,16-11-2029,37,Non-Binary,2,Entry,15233,20,93,4.5
1143,Employee_5150,Sales,82507,43,4.5,22-05-2044,48,Non-Binary,13,Lead,11604,0,16,4.6
6159,Employee_5151,,69163,38,1.8,29-12-2035,41,Male,40,Senior,17785,1,26,4.6
1982,Employee_5152,,125650,41,1.6,22-09-2027,,Female,29,Lead,11102,13,97,3.5
1011,Employee_5153,Marketing,104370,37,1.9,07-04-2032,36,Female,30,,16434,0,2,3.3
3709,Employee_5154,Support,101364,39,1.6,18-09-2026,28,Male,38,Mid,4847,3,73,1.3
10789,Employee_5155,HR,48076,31,2.1,08-11-2037,25,Male,11,Mid,17917,18,70,1.4
3333,Employee_5156,IT,58704,57,4.5,15-08-2045,29,Female,32,Lead,7206,2,92,3.8
9118,Employee_5157,HR,33169,30,4.1,14-07-2047,23,Female,27,,13599,2,4,4.2
9477,Employee_5158,,82228,35,2.3,03-09-2046,38,,7,Entry,7030,27,11,1.7
4304,Employee_5159,Support,37119,34,1.6,28-03-2047,37,Non-Binary,8,Mid,2494,4,63,3.6
5843,Employee_5160,Support,100252,50,2.2,05-07-2025,26,Female,13,Entry,15931,14,24,2.8
5247,Employee_5161,Finance,53254,58,2.2,20-08-2036,43,,9,Senior,,24,30,3.7
7841,Employee_5162,Marketing,127369,56,1.2,10-11-2044,60,Female,8,Senior,15073,24,9,4.8
4343,Employee_5163,Support,134272,47,2.2,30-07-2043,39,Female,36,,5506,6,73,1.2
1399,Employee_5164,Finance,82355,54,1.8,05-08-2048,40,Female,11,Lead,5261,9,37,2.9
1008,Employee_5165,Sales,117458,53,4.4,03-03-2046,24,Female,26,Entry,11289,30,59,2.9
8262,Employee_5166,Finance,68359,34,1.4,22-10-2023,43,Non-Binary,20,Senior,,3,59,2.6
5998,Employee_5167,Operations,33281,30,2.7,12-09-2034,22,Non-Binary,6,Senior,17477,27,46,3
7935,Employee_5168,IT,108624,41,1.5,05-08-2041,24,Female,7,,12130,15,35,1.5
3633,Employee_5169,Operations,115955,36,4.3,20-07-2032,29,,16,Mid,6772,19,30,1.9
4460,Employee_5170,Support,84925,53,9.5,16-11-2025,33,Non-Binary,15,Entry,18634,28,27,3.6
2528,Employee_5171,Sales,84086,52,3.7,28-11-2039,23,Female,20,Lead,13646,1,26,1.6
4377,Employee_5172,IT,143789,52,3.5,22-05-2031,37,Female,1,Lead,13695,12,53,1.9
6900,Employee_5173,Finance,53970,49,1.6,16-04-2026,37,Non-Binary,22,Lead,14579,3,25,2.7
5746,Employee_5174,Operations,75988,53,1.4,15-02-2034,59,Non-Binary,17,,10313,3,66,3.4
6113,Employee_5175,HR,102744,51,1.5,28-01-2045,32,Female,20,,9685,26,68,3.8
2344,Employee_5176,,133157,42,3.5,05-04-2039,35,Female,34,,11794,4,52,2.7
10732,Employee_5177,Support,92121,,2.6,16-08-2047,29,Non-Binary,21,Senior,3702,0,30,1.7
7212,Employee_5178,,49816,58,3.6,26-01-2044,47,Female,30,,10972,27,81,4.1
6074,Employee_5179,,119895,30,1.1,19-03-2034,60,,2,Lead,,18,2,4.1
9910,Employee_5180,IT,108327,55,4.6,17-08-2028,24,,33,Mid,1270,21,94,4.1
3712,Employee_5181,Support,36136,37,2.7,14-08-2025,28,Male,21,Mid,2309,10,32,1.3
5696,Employee_5182,IT,109279,53,4.3,18-12-2032,42,Male,3,,3227,20,13,4.9
5229,Employee_5183,HR,369679,47,2.6,20-05-2046,58,,17,Lead,10580,11,47,2.6
9512,Employee_5184,Finance,81778,55,3.6,08-05-2040,58,,19,,3261,12,11,3.2
4012,Employee_5185,Marketing,59558,41,3.9,30-09-2028,49,Male,36,Mid,8049,17,52,4.7
5320,Employee_5186,Operations,38615,56,4,15-05-2028,59,Male,6,Senior,13690,22,7,4.8
9286,Employee_5187,Operations,135918,60,4.1,02-02-2042,38,Male,30,Entry,2946,27,33,5
6677,Employee_5188,Support,65939,42,1,17-06-2032,58,Non-Binary,36,Senior,19627,4,53,1.3
4986,Employee_5189,IT,112338,49,2.4,01-12-2043,58,Male,39,,6981,13,1,2.7
8783,Employee_5190,Operations,71545,51,3.6,29-04-2045,40,Female,14,Entry,8941,25,32,1.4
2235,Employee_5191,,107512,50,2.2,14-10-2043,26,,38,Lead,10277,27,53,3.6
8402,Employee_5192,Finance,70568,38,4.8,18-08-2044,36,Non-Binary,18,Entry,11792,16,79,1.1
8677,Employee_5193,Support,109154,47,3.4,21-02-2024,27,Male,2,Lead,8664,25,43,2.5
3950,Employee_5194,HR,91997,60,2.9,14-02-2023,41,Female,1,Entry,1777,22,39,1.1
3142,Employee_5195,,68587,31,1.2,03-11-2044,39,Non-Binary,8,Entry,13081,22,55,1.4
4568,Employee_5196,Operations,67915,47,3.8,25-07-2035,25,Male,29,Lead,4841,13,40,4.8
4643,Employee_5197,Operations,135049,38,2.8,03-07-2025,30,Male,40,Mid,9177,23,21,3.4
7248,Employee_5198,Sales,99916,42,3.5,17-05-2047,58,Female,10,Entry,6010,25,78,3
7212,Employee_5199,Marketing,56522,48,4.7,14-07-2031,59,Female,33,Entry,12034,14,35,4.6
8588,Employee_5200,Sales,56953,41,4.2,17-01-2038,48,Non-Binary,8,,6677,17,66,3
8045,Employee_5201,IT,91266,32,4.2,14-03-2043,36,,30,Mid,19458,20,88,
9857,Employee_5202,Support,85816,36,1.9,23-02-2027,25,Male,8,Senior,13612,3,83,1.8
1058,Employee_5203,IT,47542,35,3.6,23-02-2043,55,Male,24,Entry,17414,28,84,1.8
1794,Employee_5204,HR,115528,31,1.7,27-01-2042,39,,32,Senior,7751,14,23,3.8
3695,Employee_5205,,36678,47,2.5,28-10-2039,41,,29,Entry,,18,95,2.4
10653,Employee_5206,IT,56422,46,3.5,24-10-2030,31,Non-Binary,25,Senior,18844,21,85,3.7
9643,Employee_5207,Sales,44919,31,4.3,22-09-2034,40,Non-Binary,38,Mid,13912,29,97,1.7
10943,Employee_5208,HR,86305,36,1.3,07-11-2026,29,,18,Mid,19884,25,32,3.2
10989,Employee_5209,Sales,126616,42,4.9,15-04-2037,34,,1,Senior,2701,28,25,1.3
10349,Employee_5210,Operations,119592,56,3.8,23-01-2023,37,Non-Binary,16,,18154,28,6,3.7
9039,Employee_5211,IT,137723,57,3.4,12-02-2037,28,Male,20,Entry,16907,11,91,2.3
2594,Employee_5212,Support,101545,30,2.9,13-05-2041,40,Female,21,Lead,,25,16,3.9
1490,Employee_5213,HR,38534,37,2.4,23-12-2038,32,Female,33,Entry,18345,27,87,4.9
6241,Employee_5214,Support,52719,59,2.9,06-03-2025,41,,1,,14444,21,58,4.8
4887,Employee_5215,Support,68427,40,3.7,17-10-2033,45,Male,22,Mid,10858,14,4,4.8
7435,Employee_5216,Operations,146492,59,4.5,13-06-2026,25,Non-Binary,7,Senior,,21,24,3.3
4388,Employee_5217,Operations,137610,57,4.4,10-05-2040,41,Male,18,Mid,,24,20,2.9
6661,Employee_5218,Marketing,48958,48,1.8,29-08-2023,29,Non-Binary,39,,19640,11,30,2.8
10091,Employee_5219,,111260,47,4.9,28-01-2040,49,,0,Senior,3358,1,65,3.8
4179,Employee_5220,Support,73780,35,4.3,02-09-2037,40,Female,20,Entry,10682,21,99,2.7
6385,Employee_5221,IT,128102,59,1.6,10-04-2033,33,Male,18,Senior,2774,15,0,2.9
8666,Employee_5222,Support,146396,33,1.7,01-07-2024,41,Female,38,Senior,5823,15,78,4
2715,Employee_5223,Finance,135481,43,1.2,11-04-2035,46,Female,14,Entry,10449,9,84,
7484,Employee_5224,Finance,79870,35,1.1,09-09-2028,24,Non-Binary,36,Mid,6508,17,43,2.5
4599,Employee_5225,,80207,35,4.8,03-07-2038,58,Non-Binary,15,Mid,7378,2,,4.9
5060,Employee_5226,Sales,101097,59,3.1,17-11-2032,39,Non-Binary,24,Entry,1075,7,47,3.7
5180,Employee_5227,Support,82043,53,4.2,25-11-2027,55,Female,18,Lead,,2,19,2.2
9454,Employee_5228,Marketing,148069,45,2.8,21-12-2043,45,,19,Mid,5421,5,82,4.8
3716,Employee_5229,IT,133495,56,1.9,06-09-2029,57,Male,33,Entry,10947,7,32,1.3
5044,Employee_5230,HR,67202,47,1.5,16-12-2029,45,Female,15,Entry,9278,20,11,1.2
1935,Employee_5231,Finance,124168,49,1.7,10-10-2046,33,Non-Binary,24,Entry,17271,20,26,4.9
5068,Employee_5232,,60163,33,1.1,25-02-2031,22,Male,32,Entry,15348,1,37,1.9
9534,Employee_5233,Marketing,139993,46,2.5,12-12-2046,60,Male,4,,2031,23,91,3.8
1827,Employee_5234,,58289,32,3.2,07-10-2041,27,Male,24,Lead,15716,12,13,1.7
10571,Employee_5235,Support,80459,33,2.2,23-05-2047,55,Female,9,Senior,2157,5,55,1.5
3923,Employee_5236,Finance,88238,53,2.7,07-08-2039,47,,33,Entry,19068,27,63,2.4
9411,Employee_5237,,92978,48,3.9,02-09-2041,51,Female,12,Senior,3965,21,54,4.4
8677,Employee_5238,Sales,140518,42,3.5,20-02-2045,24,,33,Senior,7969,2,49,1.2
9741,Employee_5239,Sales,66264,37,4.2,29-07-2043,55,Male,16,Entry,9222,16,35,4
2886,Employee_5240,Finance,113857,44,2.3,04-02-2029,53,Female,30,Mid,16430,11,89,3
6383,Employee_5241,IT,113693,55,1.5,27-05-2044,34,Female,36,Mid,17045,29,85,1.4
8783,Employee_5242,Support,61857,43,4.8,24-06-2026,32,,1,Mid,8857,8,26,2.1
2742,Employee_5243,,71519,46,3.9,02-06-2039,29,Female,22,Entry,3797,12,86,3.8
6604,Employee_5244,,57031,41,4.5,20-07-2033,36,Female,38,Lead,15033,16,42,1.1
8536,Employee_5245,Finance,143438,57,3.9,28-08-2030,30,Non-Binary,38,Entry,8950,8,91,3.1
5437,Employee_5246,Sales,93633,32,1.1,12-08-2032,44,Female,0,,14528,1,48,4.6
5994,Employee_5247,IT,42207,42,4.7,19-03-2025,46,Male,2,Entry,19945,7,27,3
8735,Employee_5248,,34302,39,2.2,02-07-2038,35,,11,,11442,12,17,1.6
8442,Employee_5249,Finance,107732,52,4.2,21-05-2042,54,Male,26,Senior,16507,25,4,3.1
7434,Employee_5250,Finance,88533,30,2.4,31-03-2024,60,,16,Mid,19625,0,7,3.6
10583,Employee_5251,,42724,47,1.3,23-03-2043,59,Male,26,Senior,16872,9,46,3
1570,Employee_5252,Operations,123591,43,3.3,17-12-2036,,Non-Binary,18,,16394,23,17,3
5949,Employee_5253,HR,85662,55,2,02-06-2035,31,,14,Lead,7636,1,16,2.2
5196,Employee_5254,Support,75613,59,4.4,06-04-2032,23,Non-Binary,38,Lead,19179,28,92,3.4
7745,Employee_5255,,74153,60,2.4,10-03-2041,33,Male,5,Entry,2063,11,63,3.6
6674,Employee_5256,,38215,37,3.7,13-11-2030,39,Male,30,Mid,12477,0,1,3.8
9206,Employee_5257,,62918,35,4.9,19-04-2037,26,Non-Binary,19,Mid,11113,17,93,2.6
6202,Employee_5258,Sales,74546,57,4.2,11-03-2031,44,Female,12,Mid,12018,8,78,1.8
9330,Employee_5259,Operations,139846,48,2.2,10-07-2031,44,,5,,5569,1,54,1.4
9106,Employee_5260,Finance,105258,38,1.7,01-06-2048,58,Female,3,Lead,5810,9,77,1.8
2367,Employee_5261,Marketing,45481,42,1.9,10-09-2044,39,Male,4,Entry,15911,12,53,4.3
6095,Employee_5262,Sales,69519,59,3,05-11-2044,34,Male,7,Lead,19285,15,64,3.2
2993,Employee_5263,IT,67801,40,4.6,24-08-2034,30,,32,Entry,2386,2,11,1.8
2238,Employee_5264,Finance,111646,48,1.4,06-12-2037,52,Non-Binary,40,Senior,17553,25,41,2
3122,Employee_5265,HR,132278,58,2.6,07-08-2035,57,Male,1,,13575,10,23,3.7
5054,Employee_5266,Finance,106361,30,2.9,30-11-2044,56,,9,Entry,2747,5,99,1.2
1176,Employee_5267,Marketing,111006,33,2.9,20-08-2030,60,Female,39,Senior,12266,15,,4.5
5889,Employee_5268,Finance,108692,53,1.6,09-01-2040,50,Female,20,Lead,14176,6,49,3.8
7018,Employee_5269,Support,45030,39,4.9,30-08-2040,38,Male,9,Senior,10895,20,98,3.5
2219,Employee_5270,Finance,130959,33,2.9,26-03-2039,54,,15,Mid,14119,13,,2.3
2969,Employee_5271,Sales,120486,41,1,02-04-2044,46,Male,15,Senior,,0,83,4.5
3995,Employee_5272,Marketing,103083,49,4.3,31-12-2036,55,,0,Lead,5335,5,,1.6
5020,Employee_5273,,80814,42,3.6,23-02-2033,58,Male,9,Mid,3269,12,66,4.8
5291,Employee_5274,HR,84416,45,1.9,16-04-2039,30,,39,Senior,16978,8,43,1.2
4047,Employee_5275,Marketing,100270,30,1.3,07-03-2045,22,Male,20,Senior,9292,21,13,3.4
10826,Employee_5276,Operations,61398,30,2.2,23-03-2039,26,Non-Binary,26,Lead,16285,3,41,3.1
3436,Employee_5277,Finance,118022,35,4.3,16-02-2023,54,Female,31,,2694,13,2,2.4
9007,Employee_5278,Operations,46026,32,4.8,28-04-2048,51,Non-Binary,31,Lead,7635,10,85,1.7
3266,Employee_5279,,258153,51,2.5,04-10-2046,57,,29,Senior,13862,1,15,3
2221,Employee_5280,Finance,109914,39,1.5,04-06-2028,55,,13,Senior,4556,9,39,3.6
1586,Employee_5281,Sales,51755,59,4.4,22-03-2034,40,,39,,12304,26,77,2.2
6493,Employee_5282,Support,117972,44,1.4,10-03-2036,44,,0,Senior,14260,2,,3.5
2645,Employee_5283,Finance,146706,43,4,19-05-2034,49,Female,39,Lead,2417,3,50,2.2
9036,Employee_5284,Support,124740,37,1.9,08-04-2045,25,Male,13,,15831,13,18,1.5
4717,Employee_5285,Operations,121407,54,2.4,18-10-2046,25,Male,17,Entry,5084,14,68,4.9
4619,Employee_5286,Sales,99203,38,2.1,07-09-2027,33,Female,9,Senior,19088,20,57,3
4301,Employee_5287,Sales,123129,58,2.3,18-09-2031,47,Female,36,,16138,9,24,4
7516,Employee_5288,Operations,81794,33,2.4,05-03-2045,55,Male,4,Senior,5597,8,81,3.9
10094,Employee_5289,IT,50915,33,4.2,09-06-2047,58,Male,4,Senior,8329,12,80,3.5
3333,Employee_5290,IT,60218,47,1.9,05-06-2027,55,Non-Binary,39,Mid,14621,10,39,4.2
5354,Employee_5291,Support,45693,46,4.8,14-10-2026,50,Female,26,,12037,13,,4.9
1173,Employee_5292,Sales,78513,52,3.3,06-01-2028,41,Male,31,Mid,19616,10,,2.3
9924,Employee_5293,IT,116586,50,2.5,16-12-2023,35,Male,10,Mid,18868,1,53,3.6
4305,Employee_5294,IT,127858,46,4.3,09-11-2048,57,Male,6,Senior,16471,27,15,4.2
3043,Employee_5295,Sales,67035,57,1,25-10-2037,58,,35,Mid,7282,23,50,2
2104,Employee_5296,,55918,58,4.5,30-09-2027,37,Female,38,,10489,7,,4.4
9703,Employee_5297,Sales,83982,37,2.5,26-07-2023,44,Non-Binary,11,Entry,13611,0,41,2.2
2060,Employee_5298,Sales,109766,49,4.8,02-10-2031,46,Female,18,,10517,11,30,2.6
1410,Employee_5299,Finance,146759,60,1.7,08-12-2025,58,Male,7,Mid,7542,17,64,1.7
1906,Employee_5300,Operations,129214,47,4.8,13-08-2033,41,Female,10,Mid,6195,26,50,3.2
10218,Employee_5301,,82268,60,3,20-04-2047,36,Female,37,,13038,29,25,2.5
7220,Employee_5302,IT,115547,30,1.5,22-12-2023,59,Male,5,,3129,27,89,1.1
4561,Employee_5303,Operations,88681,41,1.5,27-08-2029,35,,30,Mid,16633,9,,3.1
9933,Employee_5304,Support,418964,49,4.7,20-09-2035,22,Male,36,Entry,9819,3,26,2.4
3857,Employee_5305,Operations,89734,60,1.6,12-06-2034,33,,8,Entry,6344,2,23,3.1
8562,Employee_5306,Operations,102934,34,3.5,14-06-2034,36,Non-Binary,5,Senior,15431,17,72,3.1
6479,Employee_5307,Finance,39799,34,2.6,22-11-2025,44,Female,38,Mid,17163,4,37,4.7
4264,Employee_5308,HR,133796,40,4.5,17-07-2039,28,Female,20,,2727,29,96,4
7355,Employee_5309,Sales,104305,35,1.3,19-11-2046,27,Non-Binary,0,,15365,15,86,4.9
8768,Employee_5310,HR,140843,57,3,05-07-2044,33,Non-Binary,5,Lead,15071,5,87,1.9
8616,Employee_5311,Support,89155,30,3.5,19-11-2030,46,Non-Binary,1,Entry,1142,17,73,4.6
8113,Employee_5312,Operations,72184,55,4.8,29-10-2030,53,Male,20,Entry,,12,62,3.5
4769,Employee_5313,HR,143058,45,1.1,18-01-2025,37,Male,20,Lead,5241,10,5,4.5
10140,Employee_5314,IT,36661,56,2.7,13-06-2023,32,Female,28,Lead,14963,19,72,1.9
3016,Employee_5315,Finance,52538,53,5,21-04-2045,24,,38,Lead,5475,19,,4.9
5424,Employee_5316,Finance,124731,53,4.7,25-06-2048,47,,0,Lead,7135,22,61,2.7
2105,Employee_5317,Marketing,123368,39,5,07-12-2030,47,Female,32,,16466,26,1,2.7
2812,Employee_5318,Operations,60215,34,2.5,08-09-2036,37,Male,11,Entry,15642,28,53,2.8
10815,Employee_5319,IT,127290,42,5,27-05-2030,33,Non-Binary,1,Lead,13765,4,80,1.9
8654,Employee_5320,HR,32927,34,4.2,03-11-2042,55,Female,37,,2717,29,28,2.7
9134,Employee_5321,,74683,51,1.6,24-11-2047,27,Male,24,,19700,15,16,2
4981,Employee_5322,Support,100270,41,3.4,29-02-2024,46,Non-Binary,3,Entry,3927,2,86,4.3
1960,Employee_5323,Support,33590,38,4,30-08-2042,45,,32,Senior,1293,2,68,1.9
2328,Employee_5324,IT,94427,44,2,19-10-2048,60,Female,24,Mid,12219,24,13,1.9
5295,Employee_5325,Marketing,80544,37,4.3,16-01-2039,33,Non-Binary,19,Senior,4260,14,81,4.1
7769,Employee_5326,Finance,30914,36,4,14-10-2045,25,,19,Mid,,19,71,1.2
7773,Employee_5327,Sales,84637,52,3,22-03-2027,24,Female,32,Senior,8330,28,,1.5
6605,Employee_5328,Sales,78464,54,4.7,22-11-2033,57,Female,9,Lead,7593,11,76,2.1
1179,Employee_5329,Operations,119468,52,1.7,20-09-2024,44,Male,14,Entry,6061,18,13,2.5
4854,Employee_5330,Finance,48054,48,4.5,26-03-2024,25,Non-Binary,39,Lead,11394,8,22,2
8536,Employee_5331,Sales,37079,31,3.2,18-06-2039,31,,27,Senior,,15,48,2.8
8454,Employee_5332,IT,74616,59,1.7,02-06-2032,50,,28,Lead,5476,0,0,1.5
5607,Employee_5333,Operations,105828,47,3.2,31-01-2039,48,Male,25,,9255,1,17,4.7
4077,Employee_5334,IT,45333,33,3.2,12-11-2040,26,,34,,6057,9,53,4
6517,Employee_5335,Marketing,114736,53,2,18-01-2044,,Male,31,Mid,19580,15,75,1
6096,Employee_5336,Finance,42357,51,2.6,17-05-2045,22,Male,30,Senior,3124,6,31,1.2
2280,Employee_5337,Finance,102479,32,2.2,07-11-2042,53,Male,6,Entry,16543,10,62,
4153,Employee_5338,Support,101769,54,3.5,24-10-2037,41,,39,Entry,16846,28,45,2.2
2325,Employee_5339,Marketing,66486,48,4.6,16-11-2047,57,,9,,7456,20,24,1.1
10909,Employee_5340,IT,144277,39,3.2,11-12-2047,51,Female,20,Senior,4228,29,67,
7881,Employee_5341,Sales,46696,41,2.2,03-12-2048,28,Male,8,Senior,6715,8,77,2.4
4569,Employee_5342,HR,83979,42,2.4,18-12-2023,57,,28,Senior,1736,26,72,2.7
7717,Employee_5343,IT,138298,49,1.2,03-12-2029,37,,28,Senior,14475,12,46,4.1
6107,Employee_5344,Operations,43548,37,2.2,13-04-2048,55,Non-Binary,17,Entry,6019,18,75,4.8
6439,Employee_5345,,38958,58,3.7,23-03-2027,25,,27,Lead,5277,17,73,3.5
2030,Employee_5346,Marketing,61165,32,5,12-04-2039,27,,24,Senior,5892,12,60,3.5
5896,Employee_5347,Support,105295,51,3.1,14-02-2027,44,Non-Binary,3,Lead,4152,14,38,1.8
5424,Employee_5348,Operations,137243,44,4.1,23-08-2037,35,Male,12,Entry,3602,0,22,2.3
5160,Employee_5349,Finance,59168,52,2.7,15-11-2041,57,Male,34,Mid,2099,19,96,4.6
10617,Employee_5350,Operations,142857,36,3.4,19-01-2031,53,Female,11,Senior,1711,0,82,2.7
1699,Employee_5351,Marketing,130934,55,2.1,25-06-2042,47,,32,Senior,6307,15,11,4.4
7301,Employee_5352,,48122,34,3.6,22-04-2035,59,Male,21,Senior,13974,8,84,4.4
10764,Employee_5353,IT,146265,48,1.6,26-11-2030,27,Male,6,Lead,18650,9,5,4.4
8691,Employee_5354,Sales,404188,39,1.9,05-05-2035,38,Female,7,Senior,11093,6,91,1.5
6639,Employee_5355,IT,32822,35,1.3,31-10-2045,54,,21,,2847,13,17,2
9511,Employee_5356,Marketing,45941,38,4.7,15-10-2044,41,Non-Binary,11,,1136,18,11,3.4
5728,Employee_5357,Finance,56765,55,2.8,06-03-2034,32,,2,,9336,6,10,4.3
10089,Employee_5358,HR,116988,51,2.2,27-03-2028,53,,14,Senior,8607,27,21,1.7
3861,Employee_5359,Marketing,82795,38,4.6,04-03-2034,44,Female,6,Senior,4632,14,71,2.5
4090,Employee_5360,Marketing,70284,45,1.2,27-05-2040,46,Male,33,,16286,23,33,4
5379,Employee_5361,HR,66842,49,4.9,02-05-2028,51,Male,0,Entry,13023,17,57,4.2
4315,Employee_5362,HR,103715,53,4.6,26-06-2048,28,Male,6,,3120,21,37,3.6
6700,Employee_5363,,146960,47,7.6,19-04-2039,45,,6,Lead,2298,29,19,2.9
4868,Employee_5364,IT,59089,,4.8,24-10-2040,44,,7,Lead,3307,25,38,2.8
9072,Employee_5365,,51973,30,2.3,20-01-2048,56,Male,27,Entry,5876,5,18,1.6
3425,Employee_5366,Support,90497,37,3.1,11-10-2036,56,Non-Binary,14,Lead,3816,5,92,2.3
6050,Employee_5367,Finance,49436,56,1.2,26-03-2031,49,,22,Senior,1588,24,58,1.1
7599,Employee_5368,Marketing,77266,46,4.8,24-07-2023,53,Female,21,Entry,1253,11,,3.7
6933,Employee_5369,Sales,74426,32,2.8,09-08-2024,,Non-Binary,26,,14663,20,8,2.2
2305,Employee_5370,Operations,70675,43,1.4,01-03-2039,26,,15,Senior,10444,1,29,2.2
9725,Employee_5371,Sales,99240,33,3.7,30-08-2025,31,,5,Senior,7836,15,6,3.1
9686,Employee_5372,,48660,41,3.6,21-10-2037,60,Female,24,Lead,17409,25,86,
6196,Employee_5373,Finance,90374,36,1.6,01-12-2035,53,,25,Senior,19418,4,37,4.8
5156,Employee_5374,Marketing,66745,56,4.1,11-02-2031,40,Male,17,Entry,17267,14,8,3.8
3000,Employee_5375,Finance,146666,54,4.7,06-02-2048,29,Male,4,Entry,5861,7,,3.4
3835,Employee_5376,Marketing,99567,59,4.1,08-12-2033,34,Female,5,Senior,9838,3,64,4.9
4212,Employee_5377,Operations,138198,36,3,31-05-2025,27,Male,29,Senior,17527,17,31,1.2
2223,Employee_5378,IT,144640,51,3,03-12-2045,28,,32,,10889,26,32,3.4
6741,Employee_5379,Support,64734,53,4.3,01-07-2027,,Female,35,Entry,11866,10,66,2.9
1806,Employee_5380,IT,34060,32,3.4,05-08-2035,45,Male,0,Mid,19289,11,90,4.6
10031,Employee_5381,Sales,141007,34,1.7,03-07-2026,42,,11,Mid,15632,26,47,
1047,Employee_5382,Support,135298,53,1.9,04-01-2044,55,Non-Binary,14,Lead,,14,66,3.6
10028,Employee_5383,Sales,115335,48,3.6,09-12-2025,40,Non-Binary,15,Mid,1022,10,15,2
6844,Employee_5384,Operations,120141,57,4.5,27-01-2036,27,Non-Binary,37,,8098,21,90,2.9
1114,Employee_5385,,131585,56,4,31-08-2032,55,Female,9,Lead,2806,13,95,1.2
1319,Employee_5386,IT,78723,59,3.5,02-05-2029,35,Non-Binary,8,Senior,16056,30,59,1.8
3149,Employee_5387,Marketing,31438,50,2.9,19-10-2040,55,Non-Binary,5,Senior,4956,1,27,1.6
7302,Employee_5388,Marketing,91291,50,2.8,08-07-2043,57,Non-Binary,7,Senior,9878,2,49,3.2
4100,Employee_5389,IT,54869,49,1.1,26-10-2043,35,Non-Binary,32,,16068,5,25,4.1
4930,Employee_5390,,131071,58,4.3,14-11-2033,28,Male,12,,7878,8,82,1.7
7970,Employee_5391,HR,93833,34,2.5,21-11-2029,59,Non-Binary,30,Lead,17361,27,32,3.8
7282,Employee_5392,Operations,80548,45,3.6,17-07-2028,36,Female,12,Entry,6019,9,24,4.1
5774,Employee_5393,Support,133373,51,4.2,14-02-2029,24,Female,36,,18863,15,84,4.1
10883,Employee_5394,Finance,32034,32,4.1,31-05-2024,37,Male,2,Mid,6701,2,61,3.8
4628,Employee_5395,HR,144985,54,3.5,02-10-2039,30,Female,0,Senior,3762,1,23,3.8
9520,Employee_5396,IT,120188,50,1.2,08-04-2028,22,Female,4,Mid,6030,7,53,1.3
9331,Employee_5397,HR,50204,34,2,14-06-2037,49,Male,33,Mid,15317,30,39,
4825,Employee_5398,HR,54824,47,2.2,26-04-2034,33,Male,20,,8352,26,7,3.6
9823,Employee_5399,Finance,62735,54,2.9,20-09-2029,59,Non-Binary,6,Entry,14852,5,87,2.1
6175,Employee_5400,Support,88702,42,4.2,14-08-2038,46,Female,36,,8268,8,,1.2
1307,Employee_5401,Support,132727,34,6.1,19-03-2045,27,Female,38,Senior,1492,24,,2.6
10204,Employee_5402,Marketing,86961,42,3.1,08-02-2044,41,Female,33,,9957,2,2,1.1
5422,Employee_5403,IT,98761,38,1.8,10-03-2032,37,Non-Binary,28,Lead,19177,4,41,2.1
9959,Employee_5404,Sales,45970,51,2.3,16-08-2030,50,Non-Binary,35,Lead,1630,22,55,4.8
9511,Employee_5405,HR,30006,49,3.8,09-09-2042,35,Male,15,,19554,20,8,1.7
6702,Employee_5406,Finance,109513,40,1.1,18-11-2032,55,,3,Mid,13607,12,8,1.7
5356,Employee_5407,Finance,33119,31,3.2,10-01-2032,49,,25,Lead,8104,13,25,1
9504,Employee_5408,IT,148817,52,4,22-03-2038,35,Non-Binary,37,Lead,7017,18,41,1.7
3989,Employee_5409,Operations,99367,49,3.2,03-02-2039,44,Female,17,Lead,1244,1,8,3.6
7619,Employee_5410,Support,95470,57,1.7,26-06-2046,31,Non-Binary,9,Senior,18428,1,21,4.5
1868,Employee_5411,HR,126109,55,1.3,25-07-2037,58,Female,22,Lead,16448,0,,4.2
3810,Employee_5412,HR,92100,39,1.1,02-09-2027,57,,14,Lead,14879,4,,4.5
4459,Employee_5413,Support,70847,32,3.2,11-01-2038,48,Non-Binary,0,Entry,2168,21,46,
5657,Employee_5414,Finance,72746,37,2.5,01-05-2041,41,Female,19,,4050,22,29,2.3
1501,Employee_5415,IT,115833,35,1.8,07-06-2029,59,Female,6,Senior,19693,18,22,3.1
3038,Employee_5416,HR,63704,56,4.3,02-06-2037,52,Female,26,Senior,6481,16,12,2.4
6280,Employee_5417,HR,82066,33,2.7,08-11-2045,42,Non-Binary,32,,3635,0,46,1.8
5391,Employee_5418,Marketing,66954,44,3.4,25-10-2048,28,Male,35,Mid,4001,18,97,3.6
6440,Employee_5419,Sales,100100,39,4.8,27-10-2031,48,Male,2,Senior,5794,23,67,3.7
2117,Employee_5420,Sales,42869,51,1.7,21-05-2045,32,Non-Binary,18,Entry,3231,10,4,2
