Employee_ID,Name,Department,Salary,Working_Hours_per_Week,Performance_Rating,Joining_Date,Age,Gender,Experience_Years,Job_Level,Bonus,Leave_Days_Taken,Remote_Work_Percentage,Customer_Satisfaction_Score
6471,Employee_5089,HR,79089,48.0,2.4,12-03-2026,24.0,Male,36,Senior,5270.0,0,34.0,1.9
8163,Employee_5090,Marketing,35477,60.0,2.9,24-03-2032,59.0,Non-Binary,24,Senior,5186.0,30,93.0,4.6
8289,Employee_5091,Support,127188,47.0,3.3,25-01-2040,56.0,Male,9,Senior,10605.0,17,49.0,3.2
10373,Employee_5092,Support,82252,55.0,4.9,19-06-2040,58.0,Female,36,Mid,2734.0,1,38.0,1.4
3158,Employee_5093,HR,56230,42.0,1.4,24-08-2028,51.0,Male,30,Mid,12266.0,11,50.0,1.1
10852,Employee_5094,HR,100131,54.0,1.3,02-10-2026,23.0,Not selected,35,Entry,6891.0,18,53.0,2.6
2801,Employee_5095,Finance,59856,37.0,5.0,23-04-2044,36.0,Not selected,30,Senior,8208.0,8,34.0,2.1
5927,Employee_5096,IT,58142,50.0,3.1,11-06-2031,25.0,Non-Binary,33,Lead,1337.0,12,86.0,4.8
9882,Employee_5097,HR,49672,59.0,4.9,04-09-2030,32.0,Male,37,Mid,14535.0,13,53.0,4.3
4706,Employee_5098,Operations,143764,54.0,4.7,08-06-2025,41.0,Non-Binary,5,Entry,11717.0,23,8.0,1.4
6011,Employee_5100,Operations,121628,37.0,3.8,29-02-2036,29.0,Male,35,Entry,10605.0,28,19.0,1.0
2365,Employee_5101,Sales,93189,51.0,9.4,31-08-2044,29.0,Not selected,10,Lead,5128.0,3,81.0,1.8
10562,Employee_5102,HR,142019,36.0,3.3,25-03-2023,23.0,Not selected,20,Lead,18964.0,17,18.0,2.5
10291,Employee_5103,IT,52529,32.0,3.9,04-09-2024,25.0,Not selected,27,Entry,6027.0,1,52.0,3.9
6773,Employee_5104,IT,61703,56.0,3.1,20-01-2031,47.0,Non-Binary,28,Lead,3243.0,23,50.0,4.6
8681,Employee_5105,Operations,83907,33.0,2.2,15-09-2035,23.0,Male,36,Mid,15212.0,4,53.0,1.2
3539,Employee_5106,Marketing,86785,35.0,4.4,21-10-2036,59.0,Not selected,34,Senior,3282.0,14,45.0,3.7
10993,Employee_5107,Finance,54904,35.0,1.6,21-02-2043,46.0,Non-Binary,39,Lead,9538.0,21,3.0,4.2
5315,Employee_5108,Operations,79827,42.0,3.6,27-11-2028,58.0,Non-Binary,33,Entry,6460.0,9,37.0,5.0
10381,Employee_5109,HR,75887,49.0,1.8,15-04-2028,58.0,Non-Binary,13,Mid,15912.0,20,21.0,4.5
4000,Employee_5111,HR,124742,32.0,3.6,30-10-2044,28.0,Male,16,Entry,11611.0,23,68.0,2.5
7231,Employee_5112,Operations,45481,53.0,4.1,15-01-2030,34.0,Not selected,33,fresers,8934.0,8,99.0,2.7
7768,Employee_5113,Finance,46545,52.0,3.3,25-02-2047,40.0,Male,36,Mid,10169.0,9,50.0,1.9
7558,Employee_5114,Support,111296,45.0,1.4,03-11-2038,24.0,Non-Binary,26,Senior,2948.0,7,53.0,1.4
1404,Employee_5115,Operations,121943,41.0,1.8,10-12-2046,37.0,Non-Binary,15,Senior,14741.0,18,50.0,3.3
6356,Employee_5116,Sales,32844,51.0,2.7,28-10-2031,52.0,Female,1,Mid,13331.0,30,50.0,4.7
3100,Employee_5117,IT,38151,42.0,4.3,16-11-2031,57.0,Not selected,28,fresers,10894.0,23,23.0,1.3
1345,Employee_5118,Operations,106282,55.0,3.0,09-11-2035,23.0,Female,28,Entry,6587.0,3,100.0,3.2
5045,Employee_5119,HR,102775,42.0,1.9,29-06-2029,23.0,Not selected,6,Senior,1826.0,5,91.0,2.3
2195,Employee_5120,Sales,112862,37.0,2.0,28-12-2029,35.0,Non-Binary,16,Mid,10605.0,2,21.0,1.1
5746,Employee_5121,Operations,68037,46.0,4.3,18-09-2032,47.0,Not selected,3,Entry,3116.0,16,86.0,4.5
7819,Employee_5122,Finance,116376,44.0,1.5,17-04-2025,59.0,Male,2,fresers,18788.0,29,86.0,2.5
1794,Employee_5123,HR,92022,35.0,2.6,31-03-2034,35.0,Non-Binary,40,fresers,3290.0,4,62.0,1.0
9035,Employee_5124,Operations,140867,43.0,4.8,26-08-2037,51.0,Female,14,Entry,14375.0,12,16.0,2.0
6820,Employee_5125,IT,85468,53.0,2.9,01-04-2046,36.0,Male,1,Lead,19280.0,29,50.0,1.5
10714,Employee_5126,HR,62358,35.0,4.6,20-08-2028,41.0,Non-Binary,16,Entry,2040.0,9,86.0,4.7
2203,Employee_5127,Finance,127572,60.0,2.7,26-11-2042,31.0,Not selected,15,Entry,7927.0,16,57.0,1.1
2156,Employee_5128,Finance,135975,52.0,1.5,31-03-2046,29.0,Male,18,Senior,11133.0,20,51.0,4.7
5694,Employee_5129,Operations,57935,46.0,1.9,26-03-2030,57.0,Not selected,28,fresers,5257.0,30,74.0,1.2
4512,Employee_5130,Marketing,149514,46.0,1.8,11-09-2025,50.0,Non-Binary,36,Entry,14187.0,13,34.0,3.3
4817,Employee_5131,Marketing,84385,48.0,1.4,13-07-2041,57.0,Not selected,8,Lead,4681.0,11,77.0,3.8
7413,Employee_5132,Support,82882,39.0,2.5,15-02-2037,27.0,Female,0,Entry,7110.0,14,35.0,4.0
7994,Employee_5133,Sales,119425,59.0,3.1,02-01-2036,49.0,Not selected,40,Lead,18408.0,9,71.0,1.4
9183,Employee_5134,Operations,125714,34.0,1.2,20-07-2040,29.0,Non-Binary,14,Entry,9087.0,29,25.0,3.5
2697,Employee_5136,IT,101477,44.0,4.4,21-08-2030,47.0,Not selected,6,Mid,12306.0,18,48.0,1.7
7252,Employee_5137,Finance,47092,36.0,1.5,26-12-2044,39.0,Not selected,12,Senior,11651.0,17,50.0,3.6
7146,Employee_5138,IT,37601,51.0,1.4,30-04-2039,53.0,Non-Binary,8,Entry,4857.0,5,12.0,2.9
10118,Employee_5139,HR,101482,35.0,1.1,04-02-2033,26.0,Male,31,Mid,10605.0,15,38.0,1.7
6957,Employee_5140,HR,80980,58.0,4.7,11-08-2032,55.0,Female,22,Mid,4283.0,17,31.0,1.6
9406,Employee_5141,IT,49375,36.0,2.5,27-02-2035,47.0,Female,20,Mid,19263.0,0,57.0,1.9
7160,Employee_5142,IT,41187,33.0,4.7,03-10-2047,50.0,Not selected,15,Mid,14251.0,25,55.0,1.7
1596,Employee_5143,HR,45440,38.0,4.2,04-10-2024,42.0,Female,31,Entry,9258.0,16,60.0,3.9
2302,Employee_5144,HR,143887,39.0,3.3,27-03-2041,26.0,Not selected,5,Senior,2127.0,15,82.0,1.3
8320,Employee_5145,IT,34547,46.0,3.4,13-02-2045,29.0,Male,7,Entry,11807.0,0,99.0,1.7
5408,Employee_5146,Support,375506,36.0,2.2,29-06-2032,29.0,Male,11,Lead,3487.0,1,38.0,4.4
9327,Employee_5147,Support,115811,44.0,1.6,30-10-2025,22.0,Non-Binary,20,Mid,3575.0,7,23.0,1.5
9916,Employee_5148,Marketing,55363,50.0,2.7,23-03-2028,28.0,Female,20,Lead,13780.0,12,84.0,4.9
4668,Employee_5149,Sales,116994,42.0,2.1,16-11-2029,37.0,Non-Binary,2,Entry,15233.0,20,93.0,4.5
1143,Employee_5150,Sales,82507,43.0,4.5,22-05-2044,48.0,Non-Binary,13,Lead,11604.0,0,16.0,4.6
1011,Employee_5153,Marketing,104370,37.0,1.9,07-04-2032,36.0,Female,30,fresers,16434.0,0,2.0,3.3
3709,Employee_5154,Support,101364,39.0,1.6,18-09-2026,28.0,Male,38,Mid,4847.0,3,73.0,1.3
10789,Employee_5155,HR,48076,31.0,2.1,08-11-2037,25.0,Male,11,Mid,17917.0,18,70.0,1.4
3333,Employee_5156,IT,58704,57.0,4.5,15-08-2045,29.0,Female,32,Lead,7206.0,2,92.0,3.8
9118,Employee_5157,HR,33169,30.0,4.1,14-07-2047,23.0,Female,27,fresers,13599.0,2,4.0,4.2
4304,Employee_5159,Support,37119,34.0,1.6,28-03-2047,37.0,Non-Binary,8,Mid,2494.0,4,63.0,3.6
5843,Employee_5160,Support,100252,50.0,2.2,05-07-2025,26.0,Female,13,Entry,15931.0,14,24.0,2.8
5247,Employee_5161,Finance,53254,58.0,2.2,20-08-2036,43.0,Not selected,9,Senior,10605.0,24,30.0,3.7
7841,Employee_5162,Marketing,127369,56.0,1.2,10-11-2044,60.0,Female,8,Senior,15073.0,24,9.0,4.8
4343,Employee_5163,Support,134272,47.0,2.2,30-07-2043,39.0,Female,36,fresers,5506.0,6,73.0,1.2
1399,Employee_5164,Finance,82355,54.0,1.8,05-08-2048,40.0,Female,11,Lead,5261.0,9,37.0,2.9
1008,Employee_5165,Sales,117458,53.0,4.4,03-03-2046,24.0,Female,26,Entry,11289.0,30,59.0,2.9
8262,Employee_5166,Finance,68359,34.0,1.4,22-10-2023,43.0,Non-Binary,20,Senior,10605.0,3,59.0,2.6
5998,Employee_5167,Operations,33281,30.0,2.7,12-09-2034,22.0,Non-Binary,6,Senior,17477.0,27,46.0,3.0
7935,Employee_5168,IT,108624,41.0,1.5,05-08-2041,24.0,Female,7,fresers,12130.0,15,35.0,1.5
3633,Employee_5169,Operations,115955,36.0,4.3,20-07-2032,29.0,Not selected,16,Mid,6772.0,19,30.0,1.9
4460,Employee_5170,Support,84925,53.0,9.5,16-11-2025,33.0,Non-Binary,15,Entry,18634.0,28,27.0,3.6
2528,Employee_5171,Sales,84086,52.0,3.7,28-11-2039,23.0,Female,20,Lead,13646.0,1,26.0,1.6
4377,Employee_5172,IT,143789,52.0,3.5,22-05-2031,37.0,Female,1,Lead,13695.0,12,53.0,1.9
6900,Employee_5173,Finance,53970,49.0,1.6,16-04-2026,37.0,Non-Binary,22,Lead,14579.0,3,25.0,2.7
5746,Employee_5174,Operations,75988,53.0,1.4,15-02-2034,59.0,Non-Binary,17,fresers,10313.0,3,66.0,3.4
6113,Employee_5175,HR,102744,51.0,1.5,28-01-2045,32.0,Female,20,fresers,9685.0,26,68.0,3.8
10732,Employee_5177,Support,92121,45.0,2.6,16-08-2047,29.0,Non-Binary,21,Senior,3702.0,0,30.0,1.7
9910,Employee_5180,IT,108327,55.0,4.6,17-08-2028,24.0,Not selected,33,Mid,1270.0,21,94.0,4.1
3712,Employee_5181,Support,36136,37.0,2.7,14-08-2025,28.0,Male,21,Mid,2309.0,10,32.0,1.3
5696,Employee_5182,IT,109279,53.0,4.3,18-12-2032,42.0,Male,3,fresers,3227.0,20,13.0,4.9
5229,Employee_5183,HR,369679,47.0,2.6,20-05-2046,58.0,Not selected,17,Lead,10580.0,11,47.0,2.6
9512,Employee_5184,Finance,81778,55.0,3.6,08-05-2040,58.0,Not selected,19,fresers,3261.0,12,11.0,3.2
4012,Employee_5185,Marketing,59558,41.0,3.9,30-09-2028,49.0,Male,36,Mid,8049.0,17,52.0,4.7
5320,Employee_5186,Operations,38615,56.0,4.0,15-05-2028,59.0,Male,6,Senior,13690.0,22,7.0,4.8
9286,Employee_5187,Operations,135918,60.0,4.1,02-02-2042,38.0,Male,30,Entry,2946.0,27,33.0,5.0
6677,Employee_5188,Support,65939,42.0,1.0,17-06-2032,58.0,Non-Binary,36,Senior,19627.0,4,53.0,1.3
4986,Employee_5189,IT,112338,49.0,2.4,01-12-2043,58.0,Male,39,fresers,6981.0,13,1.0,2.7
8783,Employee_5190,Operations,71545,51.0,3.6,29-04-2045,40.0,Female,14,Entry,8941.0,25,32.0,1.4
8402,Employee_5192,Finance,70568,38.0,4.8,18-08-2044,36.0,Non-Binary,18,Entry,11792.0,16,79.0,1.1
8677,Employee_5193,Support,109154,47.0,3.4,21-02-2024,27.0,Male,2,Lead,8664.0,25,43.0,2.5
3950,Employee_5194,HR,91997,60.0,2.9,14-02-2023,41.0,Female,1,Entry,1777.0,22,39.0,1.1
4568,Employee_5196,Operations,67915,47.0,3.8,25-07-2035,25.0,Male,29,Lead,4841.0,13,40.0,4.8
4643,Employee_5197,Operations,135049,38.0,2.8,03-07-2025,30.0,Male,40,Mid,9177.0,23,21.0,3.4
7248,Employee_5198,Sales,99916,42.0,3.5,17-05-2047,58.0,Female,10,Entry,6010.0,25,78.0,3.0
7212,Employee_5199,Marketing,56522,48.0,4.7,14-07-2031,59.0,Female,33,Entry,12034.0,14,35.0,4.6
8588,Employee_5200,Sales,56953,41.0,4.2,17-01-2038,48.0,Non-Binary,8,fresers,6677.0,17,66.0,3.0
8045,Employee_5201,IT,91266,32.0,4.2,14-03-2043,36.0,Not selected,30,Mid,19458.0,20,88.0,
9857,Employee_5202,Support,85816,36.0,1.9,23-02-2027,25.0,Male,8,Senior,13612.0,3,83.0,1.8
1058,Employee_5203,IT,47542,35.0,3.6,23-02-2043,55.0,Male,24,Entry,17414.0,28,84.0,1.8
1794,Employee_5204,HR,115528,31.0,1.7,27-01-2042,39.0,Not selected,32,Senior,7751.0,14,23.0,3.8
10653,Employee_5206,IT,56422,46.0,3.5,24-10-2030,31.0,Non-Binary,25,Senior,18844.0,21,85.0,3.7
9643,Employee_5207,Sales,44919,31.0,4.3,22-09-2034,40.0,Non-Binary,38,Mid,13912.0,29,97.0,1.7
10943,Employee_5208,HR,86305,36.0,1.3,07-11-2026,29.0,Not selected,18,Mid,19884.0,25,32.0,3.2
10989,Employee_5209,Sales,126616,42.0,4.9,15-04-2037,34.0,Not selected,1,Senior,2701.0,28,25.0,1.3
10349,Employee_5210,Operations,119592,56.0,3.8,23-01-2023,37.0,Non-Binary,16,fresers,18154.0,28,6.0,3.7
9039,Employee_5211,IT,137723,57.0,3.4,12-02-2037,28.0,Male,20,Entry,16907.0,11,91.0,2.3
2594,Employee_5212,Support,101545,30.0,2.9,13-05-2041,40.0,Female,21,Lead,10605.0,25,16.0,3.9
1490,Employee_5213,HR,38534,37.0,2.4,23-12-2038,32.0,Female,33,Entry,18345.0,27,87.0,4.9
6241,Employee_5214,Support,52719,59.0,2.9,06-03-2025,41.0,Not selected,1,fresers,14444.0,21,58.0,4.8
4887,Employee_5215,Support,68427,40.0,3.7,17-10-2033,45.0,Male,22,Mid,10858.0,14,4.0,4.8
7435,Employee_5216,Operations,146492,59.0,4.5,13-06-2026,25.0,Non-Binary,7,Senior,10605.0,21,24.0,3.3
4388,Employee_5217,Operations,137610,57.0,4.4,10-05-2040,41.0,Male,18,Mid,10605.0,24,20.0,2.9
6661,Employee_5218,Marketing,48958,48.0,1.8,29-08-2023,29.0,Non-Binary,39,fresers,19640.0,11,30.0,2.8
4179,Employee_5220,Support,73780,35.0,4.3,02-09-2037,40.0,Female,20,Entry,10682.0,21,99.0,2.7
6385,Employee_5221,IT,128102,59.0,1.6,10-04-2033,33.0,Male,18,Senior,2774.0,15,0.0,2.9
8666,Employee_5222,Support,146396,33.0,1.7,01-07-2024,41.0,Female,38,Senior,5823.0,15,78.0,4.0
2715,Employee_5223,Finance,135481,43.0,1.2,11-04-2035,46.0,Female,14,Entry,10449.0,9,84.0,
7484,Employee_5224,Finance,79870,35.0,1.1,09-09-2028,24.0,Non-Binary,36,Mid,6508.0,17,43.0,2.5
5060,Employee_5226,Sales,101097,59.0,3.1,17-11-2032,39.0,Non-Binary,24,Entry,1075.0,7,47.0,3.7
5180,Employee_5227,Support,82043,53.0,4.2,25-11-2027,55.0,Female,18,Lead,10605.0,2,19.0,2.2
9454,Employee_5228,Marketing,148069,45.0,2.8,21-12-2043,45.0,Not selected,19,Mid,5421.0,5,82.0,4.8
3716,Employee_5229,IT,133495,56.0,1.9,06-09-2029,57.0,Male,33,Entry,10947.0,7,32.0,1.3
5044,Employee_5230,HR,67202,47.0,1.5,16-12-2029,45.0,Female,15,Entry,9278.0,20,11.0,1.2
1935,Employee_5231,Finance,124168,49.0,1.7,10-10-2046,33.0,Non-Binary,24,Entry,17271.0,20,26.0,4.9
9534,Employee_5233,Marketing,139993,46.0,2.5,12-12-2046,60.0,Male,4,fresers,2031.0,23,91.0,3.8
10571,Employee_5235,Support,80459,33.0,2.2,23-05-2047,55.0,Female,9,Senior,2157.0,5,55.0,1.5
3923,Employee_5236,Finance,88238,53.0,2.7,07-08-2039,47.0,Not selected,33,Entry,19068.0,27,63.0,2.4
8677,Employee_5238,Sales,140518,42.0,3.5,20-02-2045,24.0,Not selected,33,Senior,7969.0,2,49.0,1.2
9741,Employee_5239,Sales,66264,37.0,4.2,29-07-2043,55.0,Male,16,Entry,9222.0,16,35.0,4.0
2886,Employee_5240,Finance,113857,44.0,2.3,04-02-2029,53.0,Female,30,Mid,16430.0,11,89.0,3.0
6383,Employee_5241,IT,113693,55.0,1.5,27-05-2044,34.0,Female,36,Mid,17045.0,29,85.0,1.4
8783,Employee_5242,Support,61857,43.0,4.8,24-06-2026,32.0,Not selected,1,Mid,8857.0,8,26.0,2.1
8536,Employee_5245,Finance,143438,57.0,3.9,28-08-2030,30.0,Non-Binary,38,Entry,8950.0,8,91.0,3.1
5437,Employee_5246,Sales,93633,32.0,1.1,12-08-2032,44.0,Female,0,fresers,14528.0,1,48.0,4.6
5994,Employee_5247,IT,42207,42.0,4.7,19-03-2025,46.0,Male,2,Entry,19945.0,7,27.0,3.0
8442,Employee_5249,Finance,107732,52.0,4.2,21-05-2042,54.0,Male,26,Senior,16507.0,25,4.0,3.1
7434,Employee_5250,Finance,88533,30.0,2.4,31-03-2024,60.0,Not selected,16,Mid,19625.0,0,7.0,3.6
1570,Employee_5252,Operations,123591,43.0,3.3,17-12-2036,,Non-Binary,18,fresers,16394.0,23,17.0,3.0
5949,Employee_5253,HR,85662,55.0,2.0,02-06-2035,31.0,Not selected,14,Lead,7636.0,1,16.0,2.2
5196,Employee_5254,Support,75613,59.0,4.4,06-04-2032,23.0,Non-Binary,38,Lead,19179.0,28,92.0,3.4
6202,Employee_5258,Sales,74546,57.0,4.2,11-03-2031,44.0,Female,12,Mid,12018.0,8,78.0,1.8
9330,Employee_5259,Operations,139846,48.0,2.2,10-07-2031,44.0,Not selected,5,fresers,5569.0,1,54.0,1.4
9106,Employee_5260,Finance,105258,38.0,1.7,01-06-2048,58.0,Female,3,Lead,5810.0,9,77.0,1.8
2367,Employee_5261,Marketing,45481,42.0,1.9,10-09-2044,39.0,Male,4,Entry,15911.0,12,53.0,4.3
6095,Employee_5262,Sales,69519,59.0,3.0,05-11-2044,34.0,Male,7,Lead,19285.0,15,64.0,3.2
2993,Employee_5263,IT,67801,40.0,4.6,24-08-2034,30.0,Not selected,32,Entry,2386.0,2,11.0,1.8
2238,Employee_5264,Finance,111646,48.0,1.4,06-12-2037,52.0,Non-Binary,40,Senior,17553.0,25,41.0,2.0
3122,Employee_5265,HR,132278,58.0,2.6,07-08-2035,57.0,Male,1,fresers,13575.0,10,23.0,3.7
5054,Employee_5266,Finance,106361,30.0,2.9,30-11-2044,56.0,Not selected,9,Entry,2747.0,5,99.0,1.2
1176,Employee_5267,Marketing,111006,33.0,2.9,20-08-2030,60.0,Female,39,Senior,12266.0,15,50.0,4.5
5889,Employee_5268,Finance,108692,53.0,1.6,09-01-2040,50.0,Female,20,Lead,14176.0,6,49.0,3.8
7018,Employee_5269,Support,45030,39.0,4.9,30-08-2040,38.0,Male,9,Senior,10895.0,20,98.0,3.5
2219,Employee_5270,Finance,130959,33.0,2.9,26-03-2039,54.0,Not selected,15,Mid,14119.0,13,50.0,2.3
2969,Employee_5271,Sales,120486,41.0,1.0,02-04-2044,46.0,Male,15,Senior,10605.0,0,83.0,4.5
3995,Employee_5272,Marketing,103083,49.0,4.3,31-12-2036,55.0,Not selected,0,Lead,5335.0,5,50.0,1.6
5291,Employee_5274,HR,84416,45.0,1.9,16-04-2039,30.0,Not selected,39,Senior,16978.0,8,43.0,1.2
4047,Employee_5275,Marketing,100270,30.0,1.3,07-03-2045,22.0,Male,20,Senior,9292.0,21,13.0,3.4
10826,Employee_5276,Operations,61398,30.0,2.2,23-03-2039,26.0,Non-Binary,26,Lead,16285.0,3,41.0,3.1
3436,Employee_5277,Finance,118022,35.0,4.3,16-02-2023,54.0,Female,31,fresers,2694.0,13,2.0,2.4
9007,Employee_5278,Operations,46026,32.0,4.8,28-04-2048,51.0,Non-Binary,31,Lead,7635.0,10,85.0,1.7
2221,Employee_5280,Finance,109914,39.0,1.5,04-06-2028,55.0,Not selected,13,Senior,4556.0,9,39.0,3.6
1586,Employee_5281,Sales,51755,59.0,4.4,22-03-2034,40.0,Not selected,39,fresers,12304.0,26,77.0,2.2
6493,Employee_5282,Support,117972,44.0,1.4,10-03-2036,44.0,Not selected,0,Senior,14260.0,2,50.0,3.5
2645,Employee_5283,Finance,146706,43.0,4.0,19-05-2034,49.0,Female,39,Lead,2417.0,3,50.0,2.2
9036,Employee_5284,Support,124740,37.0,1.9,08-04-2045,25.0,Male,13,fresers,15831.0,13,18.0,1.5
4717,Employee_5285,Operations,121407,54.0,2.4,18-10-2046,25.0,Male,17,Entry,5084.0,14,68.0,4.9
4619,Employee_5286,Sales,99203,38.0,2.1,07-09-2027,33.0,Female,9,Senior,19088.0,20,57.0,3.0
4301,Employee_5287,Sales,123129,58.0,2.3,18-09-2031,47.0,Female,36,fresers,16138.0,9,24.0,4.0
7516,Employee_5288,Operations,81794,33.0,2.4,05-03-2045,55.0,Male,4,Senior,5597.0,8,81.0,3.9
10094,Employee_5289,IT,50915,33.0,4.2,09-06-2047,58.0,Male,4,Senior,8329.0,12,80.0,3.5
3333,Employee_5290,IT,60218,47.0,1.9,05-06-2027,55.0,Non-Binary,39,Mid,14621.0,10,39.0,4.2
5354,Employee_5291,Support,45693,46.0,4.8,14-10-2026,50.0,Female,26,fresers,12037.0,13,50.0,4.9
1173,Employee_5292,Sales,78513,52.0,3.3,06-01-2028,41.0,Male,31,Mid,19616.0,10,50.0,2.3
9924,Employee_5293,IT,116586,50.0,2.5,16-12-2023,35.0,Male,10,Mid,18868.0,1,53.0,3.6
4305,Employee_5294,IT,127858,46.0,4.3,09-11-2048,57.0,Male,6,Senior,16471.0,27,15.0,4.2
3043,Employee_5295,Sales,67035,57.0,1.0,25-10-2037,58.0,Not selected,35,Mid,7282.0,23,50.0,2.0
9703,Employee_5297,Sales,83982,37.0,2.5,26-07-2023,44.0,Non-Binary,11,Entry,13611.0,0,41.0,2.2
2060,Employee_5298,Sales,109766,49.0,4.8,02-10-2031,46.0,Female,18,fresers,10517.0,11,30.0,2.6
1410,Employee_5299,Finance,146759,60.0,1.7,08-12-2025,58.0,Male,7,Mid,7542.0,17,64.0,1.7
1906,Employee_5300,Operations,129214,47.0,4.8,13-08-2033,41.0,Female,10,Mid,6195.0,26,50.0,3.2
7220,Employee_5302,IT,115547,30.0,1.5,22-12-2023,59.0,Male,5,fresers,3129.0,27,89.0,1.1
4561,Employee_5303,Operations,88681,41.0,1.5,27-08-2029,35.0,Not selected,30,Mid,16633.0,9,50.0,3.1
9933,Employee_5304,Support,418964,49.0,4.7,20-09-2035,22.0,Male,36,Entry,9819.0,3,26.0,2.4
3857,Employee_5305,Operations,89734,60.0,1.6,12-06-2034,33.0,Not selected,8,Entry,6344.0,2,23.0,3.1
8562,Employee_5306,Operations,102934,34.0,3.5,14-06-2034,36.0,Non-Binary,5,Senior,15431.0,17,72.0,3.1
6479,Employee_5307,Finance,39799,34.0,2.6,22-11-2025,44.0,Female,38,Mid,17163.0,4,37.0,4.7
4264,Employee_5308,HR,133796,40.0,4.5,17-07-2039,28.0,Female,20,fresers,2727.0,29,96.0,4.0
7355,Employee_5309,Sales,104305,35.0,1.3,19-11-2046,27.0,Non-Binary,0,fresers,15365.0,15,86.0,4.9
8768,Employee_5310,HR,140843,57.0,3.0,05-07-2044,33.0,Non-Binary,5,Lead,15071.0,5,87.0,1.9
8616,Employee_5311,Support,89155,30.0,3.5,19-11-2030,46.0,Non-Binary,1,Entry,1142.0,17,73.0,4.6
8113,Employee_5312,Operations,72184,55.0,4.8,29-10-2030,53.0,Male,20,Entry,10605.0,12,62.0,3.5
4769,Employee_5313,HR,143058,45.0,1.1,18-01-2025,37.0,Male,20,Lead,5241.0,10,5.0,4.5
10140,Employee_5314,IT,36661,56.0,2.7,13-06-2023,32.0,Female,28,Lead,14963.0,19,72.0,1.9
3016,Employee_5315,Finance,52538,53.0,5.0,21-04-2045,24.0,Not selected,38,Lead,5475.0,19,50.0,4.9
5424,Employee_5316,Finance,124731,53.0,4.7,25-06-2048,47.0,Not selected,0,Lead,7135.0,22,61.0,2.7
2105,Employee_5317,Marketing,123368,39.0,5.0,07-12-2030,47.0,Female,32,fresers,16466.0,26,1.0,2.7
2812,Employee_5318,Operations,60215,34.0,2.5,08-09-2036,37.0,Male,11,Entry,15642.0,28,53.0,2.8
10815,Employee_5319,IT,127290,42.0,5.0,27-05-2030,33.0,Non-Binary,1,Lead,13765.0,4,80.0,1.9
8654,Employee_5320,HR,32927,34.0,4.2,03-11-2042,55.0,Female,37,fresers,2717.0,29,28.0,2.7
4981,Employee_5322,Support,100270,41.0,3.4,29-02-2024,46.0,Non-Binary,3,Entry,3927.0,2,86.0,4.3
1960,Employee_5323,Support,33590,38.0,4.0,30-08-2042,45.0,Not selected,32,Senior,1293.0,2,68.0,1.9
2328,Employee_5324,IT,94427,44.0,2.0,19-10-2048,60.0,Female,24,Mid,12219.0,24,13.0,1.9
5295,Employee_5325,Marketing,80544,37.0,4.3,16-01-2039,33.0,Non-Binary,19,Senior,4260.0,14,81.0,4.1
7769,Employee_5326,Finance,30914,36.0,4.0,14-10-2045,25.0,Not selected,19,Mid,10605.0,19,71.0,1.2
7773,Employee_5327,Sales,84637,52.0,3.0,22-03-2027,24.0,Female,32,Senior,8330.0,28,50.0,1.5
6605,Employee_5328,Sales,78464,54.0,4.7,22-11-2033,57.0,Female,9,Lead,7593.0,11,76.0,2.1
1179,Employee_5329,Operations,119468,52.0,1.7,20-09-2024,44.0,Male,14,Entry,6061.0,18,13.0,2.5
4854,Employee_5330,Finance,48054,48.0,4.5,26-03-2024,25.0,Non-Binary,39,Lead,11394.0,8,22.0,2.0
8536,Employee_5331,Sales,37079,31.0,3.2,18-06-2039,31.0,Not selected,27,Senior,10605.0,15,48.0,2.8
8454,Employee_5332,IT,74616,59.0,1.7,02-06-2032,50.0,Not selected,28,Lead,5476.0,0,0.0,1.5
5607,Employee_5333,Operations,105828,47.0,3.2,31-01-2039,48.0,Male,25,fresers,9255.0,1,17.0,4.7
4077,Employee_5334,IT,45333,33.0,3.2,12-11-2040,26.0,Not selected,34,fresers,6057.0,9,53.0,4.0
6517,Employee_5335,Marketing,114736,53.0,2.0,18-01-2044,,Male,31,Mid,19580.0,15,75.0,1.0
6096,Employee_5336,Finance,42357,51.0,2.6,17-05-2045,22.0,Male,30,Senior,3124.0,6,31.0,1.2
2280,Employee_5337,Finance,102479,32.0,2.2,07-11-2042,53.0,Male,6,Entry,16543.0,10,62.0,
4153,Employee_5338,Support,101769,54.0,3.5,24-10-2037,41.0,Not selected,39,Entry,16846.0,28,45.0,2.2
2325,Employee_5339,Marketing,66486,48.0,4.6,16-11-2047,57.0,Not selected,9,fresers,7456.0,20,24.0,1.1
10909,Employee_5340,IT,144277,39.0,3.2,11-12-2047,51.0,Female,20,Senior,4228.0,29,67.0,
7881,Employee_5341,Sales,46696,41.0,2.2,03-12-2048,28.0,Male,8,Senior,6715.0,8,77.0,2.4
4569,Employee_5342,HR,83979,42.0,2.4,18-12-2023,57.0,Not selected,28,Senior,1736.0,26,72.0,2.7
7717,Employee_5343,IT,138298,49.0,1.2,03-12-2029,37.0,Not selected,28,Senior,14475.0,12,46.0,4.1
6107,Employee_5344,Operations,43548,37.0,2.2,13-04-2048,55.0,Non-Binary,17,Entry,6019.0,18,75.0,4.8
